ID	DOCULECT	CONCEPT	TOKENS	CONCEPTICON_ID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT
913	Tomo_Kan_Dogon	pound	péd.ʒé	354.0	1	A	P	20	20.P.C	2.0	péd.ʒé	0	9485	péd.ʒé
914	Tomo_Kan_Dogon	pound	kwém.bé	354.0	1	A	K	20	20.K.C	2.0	kwém.bé	0	9590	kwém.bé
916	Tomo_Kan_Dogon	pound	kwém.bé	354.0	1	A	K	20	20.K.C	2.0	kwém.bé	1	9590	kwém.bé
919	Tomo_Kan_Dogon	pound	tʃwélé	354.0	1	A	T	20	20.T.C	2.0	tʃwélé	0	9420	tʃwélé
920	Tomo_Kan_Dogon	pound	dwɛ̀d.ʒɛ̀	354.0	1	A	T	20	20.T.C	2.0	dwɛ̀d.ʒɛ̀	0	9420	dwɛ̀d.ʒɛ̀
921	Tomo_Kan_Dogon	pound	d.ʒɛ̀ŋ.ɡɛ̀	354.0	1	A	T	20	20.T.C	2.0	d.ʒɛ̀ŋ.ɡɛ̀	0	9420	d.ʒɛ̀ŋ.ɡɛ̀
922	Tomo_Kan_Dogon	pound	péd.ʒé	354.0	1	A	P	20	20.P.C	2.0	péd.ʒé	1	9485	péd.ʒé
923	Tomo_Kan_Dogon	pound	tʃwélé	354.0	1	A	T	20	20.T.C	2.0	tʃwélé	1	9420	tʃwélé
924	Tomo_Kan_Dogon	pound	tʃwélé	354.0	1	A	T	20	20.T.C	2.0	tʃwélé	1	9420	tʃwélé
2446	Bankan_Tey_Dogon	pound	tún#tóró	354.0	1	A	T	3	3.T.C	2.0	tún#tóró	0	9420	tún#tóró
2721	Guru_(Mali)	pound	dùsú#dùsɔ́	354.0	1	A	T	8	8.T.C	2.0	dùsú#dùsɔ́	0	9420	dùsú#dùsɔ́
2722	Guru_(Mali)	pound	zàŋá	354.0	3	A	S	8	8.S.C	2.0	zàŋá	0	9446	zàŋá
2723	Guru_(Mali)	pound	pésé	354.0	1	A	P	8	8.P.C	2.0	pésé	0	9485	pésé
2724	Guru_(Mali)	pound	tóró	354.0	1	A	T	8	8.T.C	2.0	tóró	0	9420	tóró
2725	Guru_(Mali)	pound	pó.ósó	354.0	1	A	P	8	8.P.C	2.0	pó.ósó	0	9485	pó.ósó
2726	Guru_(Mali)	pound	bɔ̀ɡɔ́	354.0	1	A	P	8	8.P.C	2.0	bɔ̀ɡɔ́	0	9485	bɔ̀ɡɔ́
4656	Bankan_Tey_Dogon	pound	pɔ́tɔ́	354.0	1	A	P	3	3.P.C	2.0	pɔ́tɔ́	0	9485	pɔ́tɔ́
6164	Togo_Kan	pound	dùmó	354.0	1	A	T	18	18.T.C	2.0	dùmó	0	9420	dùmó
12128	Togo_Kan	pound	ló.ód.ʒó	354.0	5	A	L	18	18.L.C	2.0	ló.ód.ʒó	0	9431	ló.ód.ʒó
12129	Togo_Kan	pound	téré	354.0	1	A	T	18	18.T.C	2.0	téré	0	9420	téré
12151	Togo_Kan	pound	nómó	354.0	4	A	N	18	18.N.C	2.0	nómó	0	9493	nómó
12152	Togo_Kan	pound	sɔ́ɡɔ́	354.0	3	A	S	18	18.S.C	2.0	sɔ́ɡɔ́	1	9446	sɔ́ɡɔ́
12155	Togo_Kan	pound	sóɡùrù	354.0	3	A	S	18	18.S.C	2.0	sóɡùrù	0	9446	sóɡùrù
12156	Togo_Kan	pound	d.ʒàŋá	354.0	1	A	T	18	18.T.C	2.0	d.ʒàŋá	0	9420	d.ʒàŋá
12157	Togo_Kan	pound	nómó	354.0	4	A	N	18	18.N.C	2.0	nómó	1	9493	nómó
12158	Togo_Kan	pound	péd.ʒé	354.0	1	A	P	18	18.P.C	2.0	péd.ʒé	0	9485	péd.ʒé
12159	Togo_Kan	pound	téré	354.0	1	A	T	18	18.T.C	2.0	téré	1	9420	téré
12160	Togo_Kan	pound	téré	354.0	1	A	T	18	18.T.C	2.0	téré	1	9420	téré
12171	Togo_Kan	pound	dòŋó	354.0	1	A	T	18	18.T.C	2.0	dòŋó	0	9420	dòŋó
12181	Togo_Kan	pound	nómó	354.0	4	A	N	18	18.N.C	2.0	nómó	1	9493	nómó
12182	Togo_Kan	pound	téré	354.0	1	A	T	18	18.T.C	2.0	téré	1	9420	téré
12586	Togo_Kan	pound	nómó	354.0	4	A	N	18	18.N.C	2.0	nómó	1	9493	nómó
13852	Toro_Tegu_Dogon	pound	ɡàwá	354.0	1	A	K	21	21.K.C	2.0	ɡàwá	0	9590	ɡàwá
13853	Toro_Tegu_Dogon	pound	ɡǎw	354.0	1	A	K	21	21.K.C	2.0	ɡǎw	1	9590	ɡǎw
14371	Toro_Tegu_Dogon	pound	ɛ́tá	354.0	7	X	E	21	21.E.V	1.5	ɛ́tá	0	9478	ɛ́tá
14372	Toro_Tegu_Dogon	pound	ɛ́tú	354.0	7	X	E	21	21.E.V	1.5	ɛ́tú	0	9478	ɛ́tú
14373	Toro_Tegu_Dogon	pound	túwó	354.0	1	A	T	21	21.T.C	2.0	túwó	0	9420	túwó
14374	Toro_Tegu_Dogon	pound	túw	354.0	1	A	T	21	21.T.C	2.0	túw	0	9420	túw
14375	Toro_Tegu_Dogon	pound	kúró	354.0	1	A	K	21	21.K.C	2.0	kúró	0	9590	kúró
14376	Toro_Tegu_Dogon	pound	kùr-ú#kúrú	354.0	1	A	K	21	21.K.C	2.0	kùr-ú#kúrú	0	9590	kùr-ú#kúrú
14377	Toro_Tegu_Dogon	pound	kúrú	354.0	1	A	K	21	21.K.C	2.0	kúrú	0	9590	kúrú
14392	Toro_Tegu_Dogon	pound	ɡǎw	354.0	1	A	K	21	21.K.C	2.0	ɡǎw	1	9590	ɡǎw
14393	Toro_Tegu_Dogon	pound	tóró	354.0	1	A	T	21	21.T.C	2.0	tóró	1	9420	tóró
14394	Toro_Tegu_Dogon	pound	tórú	354.0	1	A	T	21	21.T.C	2.0	tórú	1	9420	tórú
14417	Toro_Tegu_Dogon	pound	ɡàwá	354.0	1	A	K	21	21.K.C	2.0	ɡàwá	1	9590	ɡàwá
14418	Toro_Tegu_Dogon	pound	sɔ́ɡɔ́	354.0	3	A	S	21	21.S.C	2.0	sɔ́ɡɔ́	1	9446	sɔ́ɡɔ́
14419	Toro_Tegu_Dogon	pound	sɔ́ɡú	354.0	3	A	S	21	21.S.C	2.0	sɔ́ɡú	0	9446	sɔ́ɡú
14429	Toro_Tegu_Dogon	pound	ɡàwá	354.0	1	A	K	21	21.K.C	2.0	ɡàwá	1	9590	ɡàwá
14430	Toro_Tegu_Dogon	pound	ɡǎw	354.0	1	A	K	21	21.K.C	2.0	ɡǎw	1	9590	ɡǎw
14431	Toro_Tegu_Dogon	pound	súwó	354.0	3	A	S	21	21.S.C	2.0	súwó	0	9446	súwó
14432	Toro_Tegu_Dogon	pound	súw	354.0	3	A	S	21	21.S.C	2.0	súw	0	9446	súw
14433	Toro_Tegu_Dogon	pound	dùwɔ́	354.0	1	A	T	21	21.T.C	2.0	dùwɔ́	0	9420	dùwɔ́
14434	Toro_Tegu_Dogon	pound	dǔw	354.0	1	A	T	21	21.T.C	2.0	dǔw	0	9420	dǔw
14435	Toro_Tegu_Dogon	pound	tóró	354.0	1	A	T	21	21.T.C	2.0	tóró	1	9420	tóró
14436	Toro_Tegu_Dogon	pound	tórú	354.0	1	A	T	21	21.T.C	2.0	tórú	1	9420	tórú
14437	Toro_Tegu_Dogon	pound	dùwɔ́	354.0	1	A	T	21	21.T.C	2.0	dùwɔ́	1	9420	dùwɔ́
14438	Toro_Tegu_Dogon	pound	dǔw	354.0	1	A	T	21	21.T.C	2.0	dǔw	1	9420	dǔw
14439	Toro_Tegu_Dogon	pound	ɡàwá	354.0	1	A	K	21	21.K.C	2.0	ɡàwá	1	9590	ɡàwá
14440	Toro_Tegu_Dogon	pound	ɡǎw	354.0	1	A	K	21	21.K.C	2.0	ɡǎw	1	9590	ɡǎw
14441	Toro_Tegu_Dogon	pound	sɔ́ɡɔ́	354.0	3	A	S	21	21.S.C	2.0	sɔ́ɡɔ́	1	9446	sɔ́ɡɔ́
14442	Toro_Tegu_Dogon	pound	sɔ́ɡú	354.0	3	A	S	21	21.S.C	2.0	sɔ́ɡú	1	9446	sɔ́ɡú
18716	Toro_Tegu_Dogon	pound	dùwɔ́	354.0	1	A	T	21	21.T.C	2.0	dùwɔ́	1	9420	dùwɔ́
18717	Toro_Tegu_Dogon	pound	dǔw#dǔw	354.0	1	A	T	21	21.T.C	2.0	dǔw#dǔw	0	9420	dǔw#dǔw
23474	Donno_So_Dogon	pound	dòŋ.ɡó	354.0	1	A	T	7	7.T.C	2.0	dòŋ.ɡó	0	9420	dòŋ.ɡó
23475	Donno_So_Dogon	pound	d.ʒáŋ.ɡ-ì	354.0	1	A	T	7	7.T.C	2.0	d.ʒáŋ.ɡ-ì	0	9420	d.ʒáŋ.ɡ-ì
23476	Donno_So_Dogon	pound	d.ʒàŋ.ɡá	354.0	1	A	T	7	7.T.C	2.0	d.ʒàŋ.ɡá	0	9420	d.ʒàŋ.ɡá
23477	Donno_So_Dogon	pound	píd-è	354.0	1	A	P	7	7.P.C	2.0	píd-è	0	9485	píd-è
23478	Donno_So_Dogon	pound	pídè	354.0	1	A	P	7	7.P.C	2.0	pídè	0	9485	pídè
23479	Donno_So_Dogon	pound	dòŋ.ɡ-á.á#mɛ́n.dì	354.0	1	A	T	7	7.T.C	2.0	dòŋ.ɡ-á.á#mɛ́n.dì	0	9420	dòŋ.ɡ-á.á#mɛ́n.dì
23480	Donno_So_Dogon	pound	dóŋ.ɡ-è	354.0	1	A	T	7	7.T.C	2.0	dóŋ.ɡ-è	0	9420	dóŋ.ɡ-è
23481	Donno_So_Dogon	pound	dòŋ.ɡó	354.0	1	A	T	7	7.T.C	2.0	dòŋ.ɡó	1	9420	dòŋ.ɡó
23482	Donno_So_Dogon	pound	nóm.b-è	354.0	4	A	N	7	7.N.C	2.0	nóm.b-è	0	9493	nóm.b-è
23483	Donno_So_Dogon	pound	nóm.bò	354.0	4	A	N	7	7.N.C	2.0	nóm.bò	0	9493	nóm.bò
23484	Donno_So_Dogon	pound	nóm.b-è	354.0	4	A	N	7	7.N.C	2.0	nóm.b-è	1	9493	nóm.b-è
23485	Donno_So_Dogon	pound	nóm.bò	354.0	4	A	N	7	7.N.C	2.0	nóm.bò	1	9493	nóm.bò
23491	Donno_So_Dogon	pound	níŋ.ɡèrè-mɔ̀	354.0	4	A	N	7	7.N.C	2.0	níŋ.ɡèrè-mɔ̀	0	9493	níŋ.ɡèrè-mɔ̀
23492	Donno_So_Dogon	pound	tól-è	354.0	1	A	T	7	7.T.C	2.0	tól-è	0	9420	tól-è
23493	Donno_So_Dogon	pound	tólò	354.0	1	A	T	7	7.T.C	2.0	tólò	0	9420	tólò
23494	Donno_So_Dogon	pound	tér-è	354.0	1	A	T	7	7.T.C	2.0	tér-è	0	9420	tér-è
23495	Donno_So_Dogon	pound	térè	354.0	1	A	T	7	7.T.C	2.0	térè	0	9420	térè
23496	Donno_So_Dogon	pound	dóŋ.ɡ-è	354.0	1	A	T	7	7.T.C	2.0	dóŋ.ɡ-è	1	9420	dóŋ.ɡ-è
26558	Penange	pound	dɔ̀.ɔ̀#dwɛ́.ɛ́	354.0	1	A	T	13	13.T.C	2.0	dɔ̀.ɔ̀#dwɛ́.ɛ́	0	9420	dɔ̀.ɔ̀#dwɛ́.ɛ́
27633	Penange	pound	píd.ʒé	354.0	1	A	P	13	13.P.C	2.0	píd.ʒé	0	9485	píd.ʒé
27634	Penange	pound	dwɛ́.ɛ́	354.0	1	A	T	13	13.T.C	2.0	dwɛ́.ɛ́	0	9420	dwɛ́.ɛ́
27642	Penange	pound	kɔ́ɡɛ́	354.0	1	A	K	13	13.K.C	2.0	kɔ́ɡɛ́	0	9590	kɔ́ɡɛ́
27643	Penange	pound	sɔ́ɡú-lɛ̀	354.0	3	A	S	13	13.S.C	2.0	sɔ́ɡú-lɛ̀	0	9446	sɔ́ɡú-lɛ̀
27645	Penange	pound	kɔ́ɡɛ́	354.0	1	A	K	13	13.K.C	2.0	kɔ́ɡɛ́	1	9590	kɔ́ɡɛ́
27646	Penange	pound	bɔ́ɡɛ́	354.0	1	A	P	13	13.P.C	2.0	bɔ́ɡɛ́	0	9485	bɔ́ɡɛ́
27864	Toro_Tegu_Dogon	pound	tóró	354.0	1	A	T	21	21.T.C	2.0	tóró	1	9420	tóró
27865	Toro_Tegu_Dogon	pound	lěj-lěj#tórú	354.0	5	A	L	21	21.L.C	2.0	lěj-lěj#tórú	0	9779	lěj-lěj#tórú
32457	Mombo_Dogon	pound	télù#kání	354.0	1	A	T	10	10.T.C	2.0	télù#kání	0	9420	télù#kání
35633	Mombo_Dogon	pound	bɔ́ɡɛ́	354.0	1	A	P	10	10.P.C	2.0	bɔ́ɡɛ́	1	9485	bɔ́ɡɛ́
35638	Mombo_Dogon	pound	dwɛ́.ɛ́	354.0	1	A	T	10	10.T.C	2.0	dwɛ́.ɛ́	1	9420	dwɛ́.ɛ́
35639	Mombo_Dogon	pound	sɔ́ɡúlɛ̀	354.0	3	A	S	10	10.S.C	2.0	sɔ́ɡúlɛ̀	0	9446	sɔ́ɡúlɛ̀
35640	Mombo_Dogon	pound	píd.ʒé	354.0	1	A	P	10	10.P.C	2.0	píd.ʒé	1	9485	píd.ʒé
35641	Mombo_Dogon	pound	ámán.dì	354.0	7	X	A	10	10.A.V	1.5	ámán.dì	0	9528	ámán.dì
35642	Mombo_Dogon	pound	píd.ʒé	354.0	1	A	P	10	10.P.C	2.0	píd.ʒé	1	9485	píd.ʒé
35643	Mombo_Dogon	pound	télé	354.0	1	A	T	10	10.T.C	2.0	télé	0	9420	télé
35653	Mombo_Dogon	pound	téré	354.0	1	A	T	10	10.T.C	2.0	téré	0	9420	téré
35654	Mombo_Dogon	pound	kɔ́ɡɛ́	354.0	1	A	K	10	10.K.C	2.0	kɔ́ɡɛ́	0	9590	kɔ́ɡɛ́
35657	Mombo_Dogon	pound	sém.béló#télé	354.0	3	A	S	10	10.S.C	2.0	sém.béló#télé	0	9446	sém.béló#télé
35895	Mombo_Dogon	pound	kɔ́ɡɛ́	354.0	1	A	K	10	10.K.C	2.0	kɔ́ɡɛ́	1	9590	kɔ́ɡɛ́
36928	Jamsay_Dogon	pound	d.ʒaŋa	354.0	1	A	T	9	9.T.C	2.0	d.ʒaŋa	0	9420	d.ʒaŋa
37547	Jamsay_Dogon	pound	lipɛ	354.0	5	A	L	9	9.L.C	2.0	lipɛ	0	9431	lipɛ
37548	Jamsay_Dogon	pound	lowo	354.0	5	A	L	9	9.L.C	2.0	lowo	0	9431	lowo
37549	Jamsay_Dogon	pound	lowo	354.0	5	A	L	9	9.L.C	2.0	lowo	1	9431	lowo
37555	Jamsay_Dogon	pound	lowo	354.0	5	A	L	9	9.L.C	2.0	lowo	1	9431	lowo
37556	Jamsay_Dogon	pound	niŋiɲe	354.0	4	A	N	9	9.N.C	2.0	niŋiɲe	0	9493	niŋiɲe
37570	Jamsay_Dogon	pound	saɡutoro	354.0	3	A	S	9	9.S.C	2.0	saɡutoro	0	9446	saɡutoro
37571	Jamsay_Dogon	pound	toro	354.0	1	A	T	9	9.T.C	2.0	toro	0	9420	toro
37572	Jamsay_Dogon	pound	lowo	354.0	5	A	L	9	9.L.C	2.0	lowo	1	9431	lowo
37573	Jamsay_Dogon	pound	bɔ̀ɣɔ́	354.0	1	A	P	9	9.P.C	2.0	bɔ̀ɣɔ́	0	9485	bɔ̀ɣɔ́
37574	Jamsay_Dogon	pound	sóɡóró	354.0	3	A	S	9	9.S.C	2.0	sóɡóró	0	9446	sóɡóró
37578	Jamsay_Dogon	pound	dud.ʒɔ	354.0	1	A	T	9	9.T.C	2.0	dud.ʒɔ	0	9420	dud.ʒɔ
37579	Jamsay_Dogon	pound	soɡoro	354.0	3	A	S	9	9.S.C	2.0	soɡoro	0	9446	soɡoro
37580	Jamsay_Dogon	pound	d.ʒaŋa	354.0	1	A	T	9	9.T.C	2.0	d.ʒaŋa	1	9420	d.ʒaŋa
37581	Jamsay_Dogon	pound	ped.ʒe	354.0	1	A	P	9	9.P.C	2.0	ped.ʒe	0	9485	ped.ʒe
37602	Jamsay_Dogon	pound	pod.ʒo	354.0	1	A	P	9	9.P.C	2.0	pod.ʒo	0	9485	pod.ʒo
39294	Dogul_Dom_Dogon	pound	dóŋ.ɡùdòŋ.ɡé	354.0	1	A	T	6	6.T.C	2.0	dóŋ.ɡùdòŋ.ɡé	0	9420	dóŋ.ɡùdòŋ.ɡé
39953	Dogul_Dom_Dogon	pound	dòŋ.ɡé	354.0	1	A	T	6	6.T.C	2.0	dòŋ.ɡé	0	9420	dòŋ.ɡé
39961	Dogul_Dom_Dogon	pound	d.ʒàŋ.ɡɛ́	354.0	1	A	T	6	6.T.C	2.0	d.ʒàŋ.ɡɛ́	0	9420	d.ʒàŋ.ɡɛ́
39962	Dogul_Dom_Dogon	pound	tàɲd.ʒɛ́	354.0	1	A	T	6	6.T.C	2.0	tàɲd.ʒɛ́	0	9420	tàɲd.ʒɛ́
39973	Dogul_Dom_Dogon	pound	sɔ̀ɡɛ́	354.0	3	A	S	6	6.S.C	2.0	sɔ̀ɡɛ́	0	9446	sɔ̀ɡɛ́
43901	Jamsay_Dogon	pound	d.ʒaŋa	354.0	1	A	T	9	9.T.C	2.0	d.ʒaŋa	1	9420	d.ʒaŋa
44727	Jamsay_Dogon	pound	lɛjlɛjtoro	354.0	5	A	L	9	9.L.C	2.0	lɛjlɛjtoro	0	9431	lɛjlɛjtoro
47710	Yorno_So	pound	kùj-lɛ̂j#kúnɔ́	354.0	1	A	K	23	23.K.C	2.0	kùj-lɛ̂j#kúnɔ́	0	9590	kùj-lɛ̂j#kúnɔ́
51108	Najamba	pound	d.ʒàŋ.ɡí	354.0	1	A	T	11	11.T.C	2.0	d.ʒàŋ.ɡí	1	9420	d.ʒàŋ.ɡí
51244	Yorno_So	pound	tóló	354.0	1	A	T	23	23.T.C	2.0	tóló	0	9420	tóló
51597	Najamba	pound	d.ʒàŋ.ɡí	354.0	1	A	T	11	11.T.C	2.0	d.ʒàŋ.ɡí	1	9420	d.ʒàŋ.ɡí
51598	Najamba	pound	d.ʒìɡír	354.0	1	A	T	11	11.T.C	2.0	d.ʒìɡír	0	9420	d.ʒìɡír
51599	Najamba	pound	lípɛ́	354.0	5	A	L	11	11.L.C	2.0	lípɛ́	0	9431	lípɛ́
51600	Najamba	pound	d.ʒàŋ.ɡí	354.0	1	A	T	11	11.T.C	2.0	d.ʒàŋ.ɡí	1	9420	d.ʒàŋ.ɡí
51601	Najamba	pound	dàn.d.ʒí	354.0	1	A	T	11	11.T.C	2.0	dàn.d.ʒí	0	9420	dàn.d.ʒí
51602	Najamba	pound	jóɡé#dwɛ́	354.0	6	A	J	11	11.J.C	2.0	jóɡé#dwɛ́	0	9494	jóɡé#dwɛ́
51603	Najamba	pound	sóɡúl	354.0	3	A	S	11	11.S.C	2.0	sóɡúl	0	9446	sóɡúl
51606	Najamba	pound	tán.d.ʒí	354.0	1	A	T	11	11.T.C	2.0	tán.d.ʒí	0	9420	tán.d.ʒí
51607	Najamba	pound	sè.è-tùŋá-ŋ.ɡó#dwɛ́	354.0	3	A	S	11	11.S.C	2.0	sè.è-tùŋá-ŋ.ɡó#dwɛ́	0	9446	sè.è-tùŋá-ŋ.ɡó#dwɛ́
51608	Najamba	pound	dwɛ̀	354.0	1	A	T	11	11.T.C	2.0	dwɛ̀	1	9420	dwɛ̀
51609	Najamba	pound	d.ʒàŋ.ɡí	354.0	1	A	T	11	11.T.C	2.0	d.ʒàŋ.ɡí	1	9420	d.ʒàŋ.ɡí
51610	Najamba	pound	d.ʒàŋ.ɡí-lɛ́	354.0	1	A	T	11	11.T.C	2.0	d.ʒàŋ.ɡí-lɛ́	0	9420	d.ʒàŋ.ɡí-lɛ́
51611	Najamba	pound	sɔ́ɡílɛ́	354.0	3	A	S	11	11.S.C	2.0	sɔ́ɡílɛ́	0	9446	sɔ́ɡílɛ́
51627	Najamba	pound	d.ʒàŋ.ɡí	354.0	1	A	T	11	11.T.C	2.0	d.ʒàŋ.ɡí	1	9420	d.ʒàŋ.ɡí
51628	Najamba	pound	tàn.d.ʒè	354.0	1	A	T	11	11.T.C	2.0	tàn.d.ʒè	0	9420	tàn.d.ʒè
56434	Yorno_So	pound	bùdɔ́-mɔ́	354.0	1	A	P	23	23.P.C	2.0	bùdɔ́-mɔ́	0	9485	bùdɔ́-mɔ́
56435	Yorno_So	pound	tóló	354.0	1	A	T	23	23.T.C	2.0	tóló	1	9420	tóló
56458	Yorno_So	pound	d.ʒàŋá	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋá	0	9420	d.ʒàŋá
56459	Yorno_So	pound	nɔ́mɔ́	354.0	4	A	N	23	23.N.C	2.0	nɔ́mɔ́	0	9540	nɔ́mɔ́
56460	Yorno_So	pound	bɔ̀ɡɔ́	354.0	1	A	P	23	23.P.C	2.0	bɔ̀ɡɔ́	0	9485	bɔ̀ɡɔ́
56461	Yorno_So	pound	ló.ód.ʒó	354.0	5	A	L	23	23.L.C	2.0	ló.ód.ʒó	0	9431	ló.ód.ʒó
56462	Yorno_So	pound	pó.ód.ʒó	354.0	1	A	P	23	23.P.C	2.0	pó.ód.ʒó	0	9485	pó.ód.ʒó
56463	Yorno_So	pound	làɡú#d.ʒàŋá	354.0	5	A	L	23	23.L.C	2.0	làɡú#d.ʒàŋá	0	9431	làɡú#d.ʒàŋá
56464	Yorno_So	pound	tóló	354.0	1	A	T	23	23.T.C	2.0	tóló	1	9420	tóló
56465	Yorno_So	pound	pàŋá#lé#tóló	354.0	1	A	P	23	23.P.C	2.0	pàŋá#lé#tóló	0	9485	pàŋá#lé#tóló
56466	Yorno_So	pound	d.ʒàŋú	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋú	0	9420	d.ʒàŋú
56467	Yorno_So	pound	d.ʒàŋá	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋá	1	9420	d.ʒàŋá
56473	Yorno_So	pound	dɔ̀ŋɔ́	354.0	1	A	T	23	23.T.C	2.0	dɔ̀ŋɔ́	0	9420	dɔ̀ŋɔ́
56474	Yorno_So	pound	dɔ̀ŋɔ́	354.0	1	A	T	23	23.T.C	2.0	dɔ̀ŋɔ́	1	9420	dɔ̀ŋɔ́
56475	Yorno_So	pound	d.ʒàŋú	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋú	1	9420	d.ʒàŋú
56476	Yorno_So	pound	d.ʒàŋá	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋá	1	9420	d.ʒàŋá
56477	Yorno_So	pound	péd.ʒé	354.0	1	A	P	23	23.P.C	2.0	péd.ʒé	0	9485	péd.ʒé
56484	Yorno_So	pound	ló.ód.ʒó	354.0	5	A	L	23	23.L.C	2.0	ló.ód.ʒó	1	9431	ló.ód.ʒó
56485	Yorno_So	pound	d.ʒàŋá	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋá	1	9420	d.ʒàŋá
56486	Yorno_So	pound	tóló	354.0	1	A	T	23	23.T.C	2.0	tóló	1	9420	tóló
56906	Yorno_So	pound	d.ʒàŋú	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋú	1	9420	d.ʒàŋú
56907	Yorno_So	pound	d.ʒàŋá	354.0	1	A	T	23	23.T.C	2.0	d.ʒàŋá	1	9420	d.ʒàŋá
57707	Najamba	pound	tùŋân#dwɛ́	354.0	1	A	T	11	11.T.C	2.0	tùŋân#dwɛ́	0	9420	tùŋân#dwɛ́
60221	Najamba	pound	dwɛ́	354.0	1	A	T	11	11.T.C	2.0	dwɛ́	0	9420	dwɛ́
60826	Bankan_Tey_Dogon	pound	ló	354.0	5	A	L	3	3.L.C	2.0	ló	0	9431	ló
61064	Bankan_Tey_Dogon	pound	zàŋ.ɡí	354.0	3	A	S	3	3.S.C	2.0	zàŋ.ɡí	0	9446	zàŋ.ɡí
61065	Bankan_Tey_Dogon	pound	pésé	354.0	1	A	P	3	3.P.C	2.0	pésé	0	9485	pésé
